Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000030293697707,800000030293687880,1,,CREDIT,Cin,Cin,0.00,6.46,,10/3/25 6:02 AM,10/3/25 6:00 AM
800000030293701383,800000030293689724,2,,CASH,Cin,Cin,0.00,6.46,Drive Thru Cash Drawer,10/3/25 6:03 AM,10/3/25 6:01 AM
800000030293724530,800000030293722941,4,,CASH,AM,AM,0.00,8.92,Front Box Cash Drawer,10/3/25 6:06 AM,10/3/25 6:06 AM
800000030293747925,800000030293728791,5,,CREDIT,Cin,Cin,0.00,12.10,,10/3/25 6:09 AM,10/3/25 6:07 AM
800000030293752501,800000030293750536,6,,CREDIT,Cin,AM,2.00,8.09,,10/3/25 6:10 AM,10/3/25 6:10 AM
800000030293768512,800000030293756909,8,,CASH,Cin,Cin,0.00,29.53,Drive Thru Cash Drawer,10/3/25 6:12 AM,10/3/25 6:10 AM
800000030293789253,800000030293767209,9,,CASH,Cin,Cin,0.00,4.30,Drive Thru Cash Drawer,10/3/25 6:15 AM,10/3/25 6:12 AM
800000030293829944,800000030293817351,11,,CREDIT,Cin,Cin,0.00,10.81,,10/3/25 6:21 AM,10/3/25 6:19 AM
800000030293844508,800000030293821533,12,,CREDIT,Cin,Cin,0.00,9.72,,10/3/25 6:22 AM,10/3/25 6:20 AM
800000030293855291,800000030293847756,14,,CREDIT,Cin,Cin,2.00,12.90,,10/3/25 6:24 AM,10/3/25 6:23 AM
800000030293869454,800000030293851722,15,,CASH,Cin,Cin,0.00,6.46,Drive Thru Cash Drawer,10/3/25 6:25 AM,10/3/25 6:23 AM
800000030293874695,800000030293857782,16,,CREDIT,Cin,Cin,2.00,11.33,,10/3/25 6:26 AM,10/3/25 6:24 AM
800000030293902745,800000030293896740,17,,CREDIT,Cin,Cin,0.00,27.85,,10/3/25 6:30 AM,10/3/25 6:29 AM
800000030294012404,800000030294000601,19,,CREDIT,Cin,Cin,1.00,4.31,,10/3/25 6:41 AM,10/3/25 6:40 AM
800000030294050789,800000030294037399,20,,CREDIT,Cin,Cin,0.00,6.79,,10/3/25 6:45 AM,10/3/25 6:44 AM
800000030294076051,800000030293837561,13,,CREDIT,Cin,Cin,0.00,14.79,,10/3/25 6:47 AM,10/3/25 6:22 AM
800000030294163754,800000030294142288,23,,CREDIT,Cin,Cin,0.00,29.39,,10/3/25 6:54 AM,10/3/25 6:52 AM
800000030294224435,800000030294165130,24,,CREDIT,Cin,Cin,0.00,4.59,,10/3/25 6:59 AM,10/3/25 6:54 AM
800000030294239436,800000030294225629,28,,CASH,Cin,Cin,0.00,2.15,Drive Thru Cash Drawer,10/3/25 7:00 AM,10/3/25 6:59 AM
800000030294273715,800000030294234176,29,,CREDIT,Cin,Cin,0.00,2.15,,10/3/25 7:03 AM,10/3/25 7:00 AM
800000030294284339,800000030294247785,31,,CREDIT,Cin,Cin,0.00,8.61,,10/3/25 7:04 AM,10/3/25 7:01 AM
800000030294288235,800000030293754036,7,18,CASH,AM,AM,0.00,18.44,Front Box Cash Drawer,10/3/25 7:04 AM,10/3/25 6:10 AM
800000030294304997,800000030294268637,32,,CASH,Cin,Cin,0.00,23.42,Drive Thru Cash Drawer,10/3/25 7:05 AM,10/3/25 7:02 AM
800000030294331137,800000030294331138,36,,CREDIT,Martina,AM,2.00,11.75,,10/3/25 7:06 AM,10/3/25 7:06 AM
800000030294353418,800000030294353412,38,,CREDIT,AM,AM,0.00,6.47,,10/3/25 7:08 AM,10/3/25 7:08 AM
800000030294354437,800000030294293861,35,,CREDIT,Cin,Cin,0.00,21.57,,10/3/25 7:08 AM,10/3/25 7:04 AM
800000030294374589,800000030294313975,37,,CREDIT,Cin,Cin,0.00,6.46,,10/3/25 7:09 AM,10/3/25 7:05 AM
800000030294393363,800000030294355511,40,,CREDIT,Cin,Cin,5.00,8.37,,10/3/25 7:10 AM,10/3/25 7:08 AM
800000030294415659,800000030294378187,43,,CREDIT,Cin,Cin,0.00,4.85,,10/3/25 7:11 AM,10/3/25 7:09 AM
800000030294418256,800000030294417608,39,,CREDIT,Martina,AM,2.00,7.87,,10/3/25 7:11 AM,10/3/25 7:11 AM
