Hour of day,Net sales,Total orders,Total guests
9,703.77,35,51
5,16.84,1,1
17,614.84,20,33
16,350.37,14,22
7,589.76,38,38
6,129.04,13,13
8,584.85,44,50
13,520.8,25,43
19,486.04,17,29
20,344.19,15,23
11,780.99,35,54
15,256.87,12,19
12,881.93,36,65
18,700.26,22,35
21,156.57,5,8
14,303.79,16,21
10,795.97,48,69
