Hour of day,Net sales,Total orders,Total guests
11,645.76,39,48
9,521.13,39,44
10,495.99,27,35
7,158.38,14,14
8,315.13,23,24
16,202.39,9,12
13,381.1,20,24
12,428.04,29,31
18,123.3,6,6
15,152.18,8,10
19,26.23,3,3
6,133.7,12,12
14,337.7,20,22
17,11.89,1,1
