Hour of day,Net sales,Total orders,Total guests
19,52.51,2,2
20,25.68,2,2
10,515.42,35,44
15,150.14,7,11
7,423.18,42,45
12,316.1,19,25
11,443.34,25,29
18,283.66,12,18
17,214.63,9,14
6,321.03,28,29
16,291.84,25,25
9,357.43,30,35
8,878.51,59,75
14,263.48,17,19
13,181.35,15,16
