Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000030344256444,800000030344224630,1,,CREDIT,Martina,Martina,0.00,12.21,,10/4/25 6:04 AM,10/4/25 5:50 AM
800000030344271510,800000030344264640,3,,CREDIT,Martina,Martina,0.00,8.62,,10/4/25 6:08 AM,10/4/25 6:06 AM
800000030344285382,800000030344286377,5,,CASH,AM,AM,0.00,9.94,Front Box Cash Drawer,10/4/25 6:12 AM,10/4/25 6:12 AM
800000030344300743,800000030344291609,4,,CASH,Martina,Martina,0.00,7.67,Drive Thru Cash Drawer,10/4/25 6:15 AM,10/4/25 6:13 AM
800000030344344471,800000030344335132,6,,CREDIT,Martina,Martina,0.00,10.84,,10/4/25 6:21 AM,10/4/25 6:19 AM
800000030344356346,800000030344355578,8,,CASH,Martina,Martina,0.00,8.65,Drive Thru Cash Drawer,10/4/25 6:24 AM,10/4/25 6:24 AM
800000030344387631,800000030344366517,9,,CREDIT,Martina,Martina,0.00,13.30,,10/4/25 6:31 AM,10/4/25 6:27 AM
800000030344493015,800000030344484944,11,,CREDIT,Martina,Martina,2.00,5.73,,10/4/25 6:48 AM,10/4/25 6:47 AM
800000030344568705,800000030344556084,12,,CREDIT,Martina,Martina,0.00,8.11,,10/4/25 7:00 AM,10/4/25 6:58 AM
800000030344581764,800000030344559789,13,,CASH,Martina,Martina,0.00,9.06,Drive Thru Cash Drawer,10/4/25 7:01 AM,10/4/25 6:59 AM
800000030344706185,800000030344696677,14,,CASH,Martina,Martina,0.00,5.56,Drive Thru Cash Drawer,10/4/25 7:12 AM,10/4/25 7:11 AM
800000030344853096,800000030344685185,15,2,CREDIT,samantha,AM,2.00,5.13,,10/4/25 7:25 AM,10/4/25 7:10 AM
800000030344909311,800000030344886599,18,,CREDIT,Martina,Martina,0.00,15.07,,10/4/25 7:29 AM,10/4/25 7:27 AM
800000030344949572,800000030344293414,7,17,CASH,samantha,AM,0.00,42.13,Front Box Cash Drawer,10/4/25 7:32 AM,10/4/25 6:13 AM
800000030345108756,800000030345105692,21,,CREDIT,Martina,Martina,1.00,7.51,,10/4/25 7:43 AM,10/4/25 7:43 AM
800000030345128383,800000030344991345,20,,CREDIT,AM,AM,0.00,22.45,,10/4/25 7:44 AM,10/4/25 7:35 AM
800000030345242846,800000030345230702,19,,CASH,Martina,Martina,0.00,10.26,Drive Thru Cash Drawer,10/4/25 7:52 AM,10/4/25 7:51 AM
800000030345358446,800000030345329143,24,,CASH,Martina,Martina,0.00,7.54,Drive Thru Cash Drawer,10/4/25 7:59 AM,10/4/25 7:57 AM
800000030345378952,800000030345334774,25,,CASH,Martina,Martina,0.00,6.46,Drive Thru Cash Drawer,10/4/25 8:00 AM,10/4/25 7:57 AM
800000030345392986,800000030345371643,26,,CASH,Martina,Martina,0.00,4.30,Drive Thru Cash Drawer,10/4/25 8:01 AM,10/4/25 8:00 AM
800000030345444526,800000030345440298,23,,CREDIT,AM,AM,0.00,13.22,,10/4/25 8:03 AM,10/4/25 8:03 AM
800000030345587628,800000030345580912,28,,CREDIT,Martina,Martina,0.00,5.41,,10/4/25 8:10 AM,10/4/25 8:10 AM
800000030345686773,800000030345602934,29,,CREDIT,Martina,Martina,2.00,16.17,,10/4/25 8:15 AM,10/4/25 8:11 AM
800000030345689966,800000030345690004,27,,CASH,AM,AM,0.00,6.46,Front Box Cash Drawer,10/4/25 8:15 AM,10/4/25 8:15 AM
800000030345709427,800000030345667190,30,,CREDIT,Martina,Martina,1.08,8.92,,10/4/25 8:16 AM,10/4/25 8:14 AM
800000030345761307,800000030345675472,31,,CREDIT,Martina,Martina,2.00,12.15,,10/4/25 8:18 AM,10/4/25 8:14 AM
800000030345810202,800000030345675449,32,,CASH,Martina,Martina,0.00,10.19,Drive Thru Cash Drawer,10/4/25 8:20 AM,10/4/25 8:14 AM
800000030345836291,800000030345735194,34,,CASH,Martina,Martina,0.00,18.98,Drive Thru Cash Drawer,10/4/25 8:22 AM,10/4/25 8:17 AM
800000030345856679,800000030345804157,36,,CREDIT,Martina,Martina,0.00,13.66,,10/4/25 8:23 AM,10/4/25 8:20 AM
800000030345896751,800000030345827837,37,,CASH,Martina,Martina,0.00,13.77,Drive Thru Cash Drawer,10/4/25 8:24 AM,10/4/25 8:21 AM
800000030345932412,800000030345861360,38,,CREDIT,Martina,Martina,1.00,6.47,,10/4/25 8:26 AM,10/4/25 8:23 AM
800000030345969153,800000030345944353,39,,CREDIT,Martina,Martina,0.00,12.50,,10/4/25 8:28 AM,10/4/25 8:27 AM
800000030346017757,800000030345965578,40,,CASH,Martina,Martina,0.00,8.25,Drive Thru Cash Drawer,10/4/25 8:30 AM,10/4/25 8:28 AM
800000030346047949,800000030345977857,41,,CREDIT,Martina,Martina,0.00,12.68,,10/4/25 8:31 AM,10/4/25 8:28 AM
800000030346072157,800000030346020187,42,,CREDIT,Martina,Martina,0.00,9.27,,10/4/25 8:32 AM,10/4/25 8:30 AM
800000030346092592,800000030346057114,43,,CREDIT,Martina,Martina,0.00,5.18,,10/4/25 8:33 AM,10/4/25 8:32 AM
800000030346121713,800000030346085398,44,,CREDIT,Martina,Martina,0.00,31.40,,10/4/25 8:34 AM,10/4/25 8:33 AM
800000030346207648,800000030346190148,45,,CASH,Martina,Martina,0.00,10.75,Drive Thru Cash Drawer,10/4/25 8:38 AM,10/4/25 8:37 AM
800000030346270937,800000030346259902,47,,CASH,Martina,Martina,0.00,19.41,Drive Thru Cash Drawer,10/4/25 8:40 AM,10/4/25 8:40 AM
800000030346303580,800000030345771240,35,8,CASH,samantha,AM,0.00,28.02,Front Box Cash Drawer,10/4/25 8:42 AM,10/4/25 8:19 AM
800000030346380832,800000030346369837,49,,CASH,Martina,Martina,0.00,2.15,Drive Thru Cash Drawer,10/4/25 8:45 AM,10/4/25 8:44 AM
800000030346399355,800000030346397683,50,,CREDIT,Martina,Martina,0.00,8.62,,10/4/25 8:45 AM,10/4/25 8:45 AM
800000030346472342,800000030346402519,51,,CASH,Martina,Martina,0.00,9.14,Drive Thru Cash Drawer,10/4/25 8:48 AM,10/4/25 8:46 AM
800000030346501988,800000030346436824,52,,CASH,Martina,Martina,0.00,8.61,Drive Thru Cash Drawer,10/4/25 8:50 AM,10/4/25 8:47 AM
800000030346530240,800000030346484738,56,,CREDIT,Martina,Martina,0.00,8.36,,10/4/25 8:51 AM,10/4/25 8:49 AM
800000030346565439,800000030346525228,57,,CREDIT,Martina,Martina,0.00,7.54,,10/4/25 8:52 AM,10/4/25 8:50 AM
800000030346595959,800000030346537786,58,,CASH,Martina,Martina,0.00,9.50,Drive Thru Cash Drawer,10/4/25 8:53 AM,10/4/25 8:51 AM
800000030346620155,800000030346600331,59,,CREDIT,Martina,Martina,0.00,5.39,,10/4/25 8:54 AM,10/4/25 8:53 AM
800000030346645644,800000030346611739,60,,CREDIT,Martina,Martina,2.00,12.97,,10/4/25 8:55 AM,10/4/25 8:54 AM
800000030346669662,800000030346623690,61,,CREDIT,Martina,Martina,0.00,4.85,,10/4/25 8:56 AM,10/4/25 8:54 AM
800000030346694804,800000030346289960,48,11,CREDIT,samantha,AM,3.00,9.88,,10/4/25 8:57 AM,10/4/25 8:41 AM
800000030346784651,800000030346692795,62,,CREDIT,Martina,Martina,2.00,11.99,,10/4/25 9:00 AM,10/4/25 8:57 AM
800000030346823431,800000030346752148,63,,CREDIT,Martina,Martina,0.00,30.18,,10/4/25 9:02 AM,10/4/25 8:59 AM
800000030346869324,800000030346468854,54,,CREDIT,AM,AM,3.00,28.74,,10/4/25 9:03 AM,10/4/25 8:48 AM
800000030346927481,800000030346843328,66,,CREDIT,Martina,Martina,1.00,6.21,,10/4/25 9:05 AM,10/4/25 9:02 AM
800000030346992933,800000030346812885,64,,CREDIT,AM,AM,0.00,33.53,,10/4/25 9:07 AM,10/4/25 9:01 AM
800000030347030406,800000030346992427,70,,CREDIT,Martina,Martina,2.00,15.10,,10/4/25 9:09 AM,10/4/25 9:07 AM
800000030347079171,800000030346253902,46,3,CREDIT,samantha,AM,5.00,34.41,,10/4/25 9:10 AM,10/4/25 8:40 AM
800000030347109727,800000030347022273,72,,CASH,Martina,Martina,0.00,5.56,Drive Thru Cash Drawer,10/4/25 9:11 AM,10/4/25 9:08 AM
800000030347132683,800000030347051342,73,,CASH,Martina,Martina,0.00,7.56,Drive Thru Cash Drawer,10/4/25 9:12 AM,10/4/25 9:09 AM
800000030347165628,800000030347093919,75,,CREDIT,AM,AM,0.00,6.22,,10/4/25 9:13 AM,10/4/25 9:11 AM
800000030347178797,800000030347113508,77,,CREDIT,Martina,Martina,1.00,4.31,,10/4/25 9:14 AM,10/4/25 9:11 AM
800000030347327225,800000030347220828,81,,CASH,Martina,Martina,0.00,34.51,Drive Thru Cash Drawer,10/4/25 9:19 AM,10/4/25 9:15 AM
800000030347412384,800000030347281673,74,,CASH,Martina,Martina,0.00,6.43,Drive Thru Cash Drawer,10/4/25 9:21 AM,10/4/25 9:17 AM
800000030347447391,800000030347335412,84,,CREDIT,Martina,Martina,0.00,10.77,,10/4/25 9:22 AM,10/4/25 9:19 AM
800000030347481241,800000030347410680,86,,CREDIT,Martina,Martina,0.00,23.08,,10/4/25 9:24 AM,10/4/25 9:21 AM
800000030347602325,800000030347456091,87,,CREDIT,Martina,Martina,0.00,18.65,,10/4/25 9:28 AM,10/4/25 9:23 AM
800000030347629259,800000030347522911,90,,CREDIT,Martina,Martina,0.00,11.32,,10/4/25 9:28 AM,10/4/25 9:25 AM
800000030347639220,800000030346936222,69,25,CASH,Sami,AM,0.00,33.59,Front Box Cash Drawer,10/4/25 9:29 AM,10/4/25 9:06 AM
800000030347714803,800000030347678292,91,,CASH,Martina,Martina,0.00,10.00,Drive Thru Cash Drawer,10/4/25 9:31 AM,10/4/25 9:30 AM
800000030347714646,800000030347678292,91,,CREDIT,Martina,Martina,0.00,0.78,,10/4/25 9:31 AM,10/4/25 9:30 AM
800000030347715825,800000030346908959,68,4,CASH,samantha,AM,0.00,14.04,Front Box Cash Drawer,10/4/25 9:31 AM,10/4/25 9:05 AM
800000030347782364,800000030347463952,78,,CREDIT,Martina,Martina,1.00,14.06,,10/4/25 9:33 AM,10/4/25 9:23 AM
800000030347821064,800000030347776605,95,,CREDIT,Martina,Martina,0.00,2.48,,10/4/25 9:35 AM,10/4/25 9:33 AM
800000030347868459,800000030347579010,92,15,CASH,samantha,AM,0.00,10.57,Front Box Cash Drawer,10/4/25 9:36 AM,10/4/25 9:27 AM
800000030347906502,800000030347200590,79,9,CASH,samantha,AM,0.00,31.98,Front Box Cash Drawer,10/4/25 9:37 AM,10/4/25 9:14 AM
800000030347983010,800000030347896278,99,,CREDIT,Martina,Martina,0.00,16.38,,10/4/25 9:40 AM,10/4/25 9:37 AM
800000030348015310,800000030347981079,102,,CASH,Martina,Martina,0.00,6.46,Drive Thru Cash Drawer,10/4/25 9:41 AM,10/4/25 9:40 AM
800000030348050755,800000030347994575,104,,CASH,Martina,Martina,0.00,6.90,Drive Thru Cash Drawer,10/4/25 9:42 AM,10/4/25 9:40 AM
800000030348084130,800000030348034253,106,,CREDIT,Martina,Martina,3.00,12.92,,10/4/25 9:43 AM,10/4/25 9:41 AM
800000030348134340,800000030347003985,71,6,CREDIT,samantha,AM,5.00,22.24,,10/4/25 9:44 AM,10/4/25 9:08 AM
800000030348157524,800000030347378499,85,2,CREDIT,Sami,AM,2.00,26.51,,10/4/25 9:45 AM,10/4/25 9:20 AM
800000030348220548,800000030347950730,101,,CASH,AM,AM,0.00,27.20,Front Box Cash Drawer,10/4/25 9:47 AM,10/4/25 9:39 AM
800000030348262469,800000030348147459,108,,CREDIT,Martina,Martina,2.00,17.60,,10/4/25 9:48 AM,10/4/25 9:45 AM
800000030348331364,800000030348167259,110,,CREDIT,Martina,Martina,0.00,17.25,,10/4/25 9:50 AM,10/4/25 9:45 AM
800000030348372546,800000030348291819,113,,CASH,Martina,Martina,0.00,27.15,Drive Thru Cash Drawer,10/4/25 9:52 AM,10/4/25 9:49 AM
800000030348409128,800000030348412681,118,,CASH,Martina,Martina,0.00,3.73,Drive Thru Cash Drawer,10/4/25 9:53 AM,10/4/25 9:53 AM
800000030348415645,800000030348391243,117,,CASH,AM,AM,0.00,2.98,Front Box Cash Drawer,10/4/25 9:53 AM,10/4/25 9:52 AM
800000030348431695,800000030347289293,80,19,CREDIT,Sami,AM,2.00,30.57,,10/4/25 9:53 AM,10/4/25 9:17 AM
800000030348491352,800000030348399898,116,,CREDIT,Martina,Martina,5.00,25.45,,10/4/25 9:55 AM,10/4/25 9:52 AM
