Hour of day,Net sales,Total orders,Total guests
17,116.81,9,11
6,163.7,17,18
16,176.53,9,12
15,232.48,10,16
12,502.44,27,37
13,171.36,11,11
8,188.72,25,25
19,22.94,2,2
14,131.46,12,13
7,177.29,21,22
18,74.95,6,7
10,387.12,30,36
11,380.79,26,33
9,253.0,23,25
