Sales category,Items,Net sales,Discount amount,Refund amount,Gross sales,Tax amount
Food,1107.0,4207.1,115.27,0.0,4322.37,346.91
NA Beverage,380.0,869.05,0.0,0.0,869.05,71.32
Liquor,8.0,43.92,0.0,0.0,43.92,3.63
Bottled Beer,1.0,3.99,0.0,0.0,3.99,0.33
Draft Beer,1.0,10.99,0.0,0.0,10.99,0.91
Total,1497.0,5135.05,115.27,0.0,5250.32,423.10
