Hour of day,Net sales,Total orders,Total guests
10,993.53,49,73
17,430.53,12,20
14,434.94,15,30
11,1302.26,49,82
13,792.99,23,45
7,260.46,19,21
8,529.73,37,45
19,491.95,10,19
15,312.15,12,18
18,370.07,8,18
16,230.92,5,8
6,79.45,3,3
12,1094.18,44,70
9,890.13,44,60
