Hour of day,Net sales,Total orders,Total guests
16,210.46,14,15
10,344.58,24,27
17,232.63,13,16
13,395.62,21,29
8,302.27,30,33
7,309.42,41,42
9,348.39,28,34
14,148.98,8,10
5,7.13,2,2
15,118.54,4,8
12,214.97,14,18
19,156.75,7,10
18,143.5,7,8
6,212.14,23,23
11,171.88,14,15
