Hour of day,Net sales,Total orders,Total guests
10,275.85,22,26
6,168.23,23,23
20,20.99,1,1
13,494.39,26,33
19,101.62,4,6
8,263.18,27,28
11,368.53,27,32
18,158.9,12,14
15,114.37,10,11
7,375.67,42,43
9,323.49,29,34
14,255.86,10,13
12,378.3,23,24
16,53.84,6,6
17,107.98,8,8
