Hour of day,Net sales,Total orders,Total guests
10,1414.94,55,101
8,634.01,31,42
13,1152.21,34,78
12,1411.68,48,82
7,72.87,5,8
14,218.23,6,12
11,1276.99,48,82
9,961.24,40,60
