Payment type,Payment sub type,Count,Amount,Tips,Grat,Tax amount,Refunds,Tip refunds,Legacy tips,Total,Tips/Grat %
Cash,,83,1340.36,0.0,0.0,102.08,0.0,0.0,0.00,1340.36,0.0
Credit/debit,,258,5115.29,513.89,0.0,389.48,0.0,0.0,513.89,5629.18,10.9
Credit/debit,AMEX,5,88.56,6.17,0.0,6.75,0.0,0.0,6.17,94.73,7.5
Credit/debit,DISCOVER,1,13.26,0.0,0.0,1.01,0.0,0.0,0.00,13.26,0.0
Credit/debit,MASTERCARD,93,1793.56,172.96,0.0,136.54,0.0,0.0,172.96,1966.52,10.4
Credit/debit,VISA,159,3219.91,334.76,0.0,245.18,0.0,0.0,334.76,3554.67,11.2
Gift Card,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Other,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Total,,341,6455.65,513.89,0.0,491.56,0.0,0.0,513.89,6969.54,8.6
