Hour of day,Net sales,Total orders,Total guests
8,206.47,17,24
13,313.23,16,20
6,88.09,7,7
20,95.5,6,7
19,265.28,9,15
9,501.76,31,39
18,679.68,11,39
16,107.32,5,8
15,94.5,6,7
17,544.1,17,27
11,738.03,33,48
10,393.17,25,28
12,417.16,16,21
7,175.1,23,23
14,186.16,8,13
