Payment type,Payment sub type,Count,Amount,Tips,Grat,Tax amount,Refunds,Tip refunds,Legacy tips,Total,Tips/Grat %
Cash,,99,1385.89,0.0,16.39,105.58,0.0,0.0,0.00,1402.28,1.3
Credit/debit,,246,4805.19,438.24,74.25,365.71,0.0,0.0,438.24,5317.68,11.5
Credit/debit,AMEX,5,103.84,7.0,0.0,7.9,0.0,0.0,7.00,110.84,7.3
Credit/debit,DISCOVER,2,83.05,10.0,0.0,6.33,0.0,0.0,10.00,93.05,13.0
Credit/debit,MASTERCARD,99,2104.86,193.61,41.39,160.22,0.0,0.0,193.61,2339.86,12.1
Credit/debit,VISA,140,2513.44,227.63,32.86,191.26,0.0,0.0,227.63,2773.93,11.2
Gift Card,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Other,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Total,,345,6191.08,438.24,90.64,471.29,0.0,0.0,438.24,6719.96,9.2
