Hour of day,Net sales,Total orders,Total guests
7,483.84,37,38
11,937.11,46,71
20,176.83,10,14
18,267.83,13,18
8,313.15,21,29
14,301.03,16,24
19,488.33,6,33
16,141.98,10,11
9,466.71,37,48
10,637.14,34,59
17,350.15,15,23
12,499.29,28,39
15,249.05,14,20
13,301.8,18,25
6,105.55,11,11
