Hour of day,Net sales,Total orders,Total guests
11,611.15,27,40
17,169.35,7,7
7,127.21,14,15
8,183.42,17,18
12,262.2,14,42
14,86.35,6,9
19,277.5,11,16
6,49.26,6,6
15,194.36,8,9
16,113.03,5,6
20,30.15,4,4
13,227.28,12,16
18,291.9,10,18
10,214.2,15,19
9,463.75,30,44
