Hour of day,Net sales,Total orders,Total guests
20,85.64,4,5
9,289.58,27,32
16,202.02,12,14
6,266.02,27,33
12,410.98,25,27
15,98.8,6,6
5,48.24,1,1
13,271.54,16,19
14,233.97,15,16
8,482.67,44,45
10,264.73,25,27
17,99.52,5,7
19,45.77,1,3
18,81.62,5,6
7,474.78,45,45
11,269.6,20,24
