Hour of day,Net sales,Total orders,Total guests
12,1269.85,46,95
14,599.26,19,43
11,1328.06,56,103
9,988.8,50,81
8,546.03,31,42
13,1040.35,42,78
7,82.75,3,4
10,1550.97,62,107
