Hour of day,Net sales,Total orders,Total guests
8,646.77,49,57
13,585.88,25,47
6,312.52,17,17
20,294.2,10,19
19,602.86,21,35
9,715.59,43,60
18,602.61,16,35
16,248.03,12,38
15,158.72,10,14
17,308.13,16,21
11,1333.04,50,96
10,875.51,44,66
21,203.05,5,5
12,755.67,38,53
7,467.78,39,42
14,265.06,12,17
