Hour of day,Net sales,Total orders,Total guests
11,1089.14,39,64
20,158.0,6,8
12,926.93,29,46
14,382.07,13,25
6,82.57,4,6
8,530.26,29,41
9,879.65,42,58
13,574.41,24,35
15,278.17,11,16
18,534.32,18,31
7,160.76,11,11
17,84.27,4,5
16,473.03,7,29
19,438.7,7,22
10,1064.47,54,83
