Hour of day,Net sales,Total orders,Total guests
19,238.91,8,13
15,191.11,9,12
13,564.25,19,32
9,988.77,51,73
11,1173.39,56,137
18,326.94,10,15
14,308.85,16,24
10,1390.78,55,100
16,295.86,10,17
17,62.12,2,3
8,642.47,34,54
20,143.06,5,10
7,181.2,11,11
12,712.75,24,42
6,35.47,3,3
