Hour of day,Net sales,Total orders,Total guests
6,93.89,6,6
16,223.63,9,16
17,409.32,12,25
10,492.03,27,34
15,180.99,10,13
20,169.37,8,11
19,282.79,9,14
12,617.06,23,36
13,507.31,14,28
7,188.75,18,19
8,344.09,22,26
14,276.3,11,18
9,494.4,34,40
18,687.15,18,42
11,715.5,28,52
