Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000031308972270,800000031308972449,1,,CASH,AM,AM,0.00,16.20,Front Box Cash Drawer,10/29/25 5:55 AM,10/29/25 5:55 AM
800000031309021439,800000031309003043,4,,CREDIT,PM Cashier,PM Cashier,1.71,12.29,,10/29/25 6:07 AM,10/29/25 6:04 AM
800000031309027331,800000031309021727,7,,CASH,PM Cashier,PM Cashier,0.00,2.15,Drive Thru Cash Drawer,10/29/25 6:08 AM,10/29/25 6:07 AM
800000031309076127,800000031309063687,2,,CREDIT,PM Cashier,PM Cashier,0.00,56.25,,10/29/25 6:17 AM,10/29/25 6:15 AM
800000031309082490,800000031309066738,8,,CREDIT,PM Cashier,PM Cashier,2.00,14.09,,10/29/25 6:18 AM,10/29/25 6:16 AM
800000031309085692,800000031309079383,10,,CASH,PM Cashier,PM Cashier,0.00,4.30,Drive Thru Cash Drawer,10/29/25 6:19 AM,10/29/25 6:18 AM
800000031309108798,800000031309092526,11,,CREDIT,PM Cashier,PM Cashier,0.00,17.16,,10/29/25 6:23 AM,10/29/25 6:20 AM
800000031309116411,800000031309107568,12,,CREDIT,PM Cashier,PM Cashier,4.00,30.14,,10/29/25 6:24 AM,10/29/25 6:23 AM
800000031309121498,800000031309121476,9,,CREDIT,AM,AM,0.00,6.46,,10/29/25 6:25 AM,10/29/25 6:25 AM
800000031309144266,800000031309141404,14,,CASH,PM Cashier,PM Cashier,0.00,7.34,Drive Thru Cash Drawer,10/29/25 6:29 AM,10/29/25 6:28 AM
800000031309173470,800000031309170426,13,,CASH,AM,AM,0.00,2.15,Front Box Cash Drawer,10/29/25 6:33 AM,10/29/25 6:33 AM
800000031309188871,800000031309167752,16,,CASH,PM Cashier,PM Cashier,0.00,7.62,Drive Thru Cash Drawer,10/29/25 6:35 AM,10/29/25 6:32 AM
800000031309199262,800000031309196624,19,,CASH,PM Cashier,PM Cashier,0.00,5.39,Drive Thru Cash Drawer,10/29/25 6:37 AM,10/29/25 6:36 AM
800000031309219615,800000031309219411,20,,CREDIT,AM,AM,0.00,16.61,,10/29/25 6:40 AM,10/29/25 6:40 AM
800000031309231877,800000031309153018,15,,CASH,PM Cashier,PM Cashier,0.00,14.04,Drive Thru Cash Drawer,10/29/25 6:41 AM,10/29/25 6:30 AM
800000031309234972,800000031309210676,18,,CREDIT,PM Cashier,PM Cashier,0.00,10.43,,10/29/25 6:42 AM,10/29/25 6:38 AM
