Total cash payments,Cash adjustments,Cash refunds,Cash before tipouts,Cash gratuity,Credit/non-cash gratuity,Credit/non-cash tips,Tipouts tips withheld,Total cash
1677.40,0.0,0.0,1677.40,-16.18,-192.87,-737.35,0.0,731.00
