Hour of day,Net sales,Total orders,Total guests
15,104.94,8,8
14,110.75,9,11
9,226.09,25,28
12,548.48,31,38
16,183.93,13,16
7,402.9,38,41
6,357.16,32,33
10,311.57,30,35
11,414.11,24,26
18,134.14,10,10
8,377.96,36,40
19,66.18,6,6
17,257.65,17,21
13,183.53,10,13
