Hour of day,Net sales,Total orders,Total guests
16,160.77,7,10
20,38.95,3,3
18,214.89,10,17
17,176.53,6,6
13,144.87,5,8
9,219.92,21,25
12,501.78,22,37
10,436.71,25,31
7,112.05,13,14
6,36.82,6,6
14,66.2,2,6
8,237.78,18,23
19,190.63,6,12
11,459.61,20,29
15,102.28,6,6
