Hour of day,Net sales,Total orders,Total guests
18,211.55,9,13
6,344.95,9,13
9,442.84,33,43
12,288.4,20,26
19,287.53,11,15
13,425.93,16,26
15,186.96,10,12
11,616.45,41,48
20,126.47,7,7
7,211.23,24,25
14,296.77,21,24
17,218.08,9,15
10,407.76,27,34
8,437.57,38,46
16,214.61,13,19
