Hour of day,Net sales,Total orders,Total guests
16,187.95,8,10
10,976.13,48,78
17,313.95,13,18
13,455.19,21,30
8,379.96,31,37
7,300.27,32,36
20,105.95,7,8
9,731.95,44,57
14,174.02,10,14
15,295.4,11,19
12,433.83,33,43
19,147.58,9,11
18,284.9,13,20
6,158.32,17,17
11,739.1,40,62
