Payment type,Payment sub type,Count,Amount,Tips,Grat,Tax amount,Refunds,Tip refunds,Legacy tips,Total,Tips/Grat %
Cash,,93,1350.96,0.0,9.9,102.85,0.0,0.0,0.00,1360.86,0.8
Credit/debit,,259,4801.88,422.03,0.0,365.49,0.0,0.0,422.03,5223.91,9.5
Credit/debit,AMEX,2,60.16,10.0,0.0,4.56,0.0,0.0,10.00,70.16,18.0
Credit/debit,DISCOVER,3,58.54,0.0,0.0,4.46,0.0,0.0,0.00,58.54,0.0
Credit/debit,MASTERCARD,97,1960.07,157.88,0.0,149.27,0.0,0.0,157.88,2117.95,8.7
Credit/debit,VISA,157,2723.11,254.15,0.0,207.2,0.0,0.0,254.15,2977.26,10.1
Gift Card,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Other,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Total,,352,6152.84,422.03,9.9,468.34,0.0,0.0,422.03,6584.77,7.6
