Hour of day,Net sales,Total orders,Total guests
15,313.18,12,24
20,257.39,8,12
14,294.39,14,19
19,464.01,16,25
8,396.62,32,38
7,316.58,32,33
10,648.9,40,51
21,35.21,2,2
6,534.16,18,18
13,537.3,25,47
12,566.01,30,47
9,611.04,34,42
16,252.83,13,17
18,404.86,17,22
17,270.36,13,22
11,736.28,35,51
