Hour of day,Net sales,Total orders,Total guests
17,270.98,11,14
19,124.01,7,8
21,4.99,1,1
5,16.92,2,2
11,337.21,25,29
18,151.19,9,10
9,416.16,37,43
13,124.18,10,11
14,152.5,10,11
7,288.59,35,37
15,168.98,14,16
10,326.77,29,33
6,246.43,30,30
12,578.9,34,47
16,114.84,10,10
8,650.09,59,68
