Hour of day,Net sales,Total orders,Total guests
17,359.89,14,16
19,321.39,13,24
21,19.16,1,1
11,683.22,44,53
18,416.89,15,21
9,676.56,40,55
13,248.81,14,20
14,243.67,15,16
20,149.37,6,10
7,391.67,38,40
15,116.33,6,9
10,562.87,37,48
6,247.07,18,20
12,726.86,35,47
16,359.65,16,22
8,803.11,48,55
