Hour of day,Net sales,Total orders,Total guests
13,569.45,21,32
12,709.12,30,51
9,654.25,28,40
6,17.94,1,1
11,1000.36,39,66
7,138.18,10,11
8,343.52,21,30
10,992.4,42,73
