Hour of day,Net sales,Total orders,Total guests
8,682.43,39,53
10,1339.44,57,99
11,1398.03,63,100
20,162.36,6,10
9,846.64,45,57
12,914.59,46,66
17,160.51,8,13
14,328.77,18,27
13,685.1,29,50
18,470.41,15,22
6,47.76,6,7
15,377.16,15,24
16,93.67,6,7
19,283.05,7,13
7,230.21,14,18
21,57.93,3,4
