Hour of day,Net sales,Total orders,Total guests
9,292.48,31,33
15,136.34,9,10
11,239.82,18,22
19,76.25,5,8
17,198.11,8,13
18,129.22,8,8
6,190.97,20,22
16,126.42,11,11
8,279.94,36,49
10,265.8,17,21
13,260.82,13,19
7,248.85,29,31
12,236.72,13,15
14,144.83,8,10
