Hour of day,Net sales,Total orders,Total guests
11,742.11,40,55
10,650.71,40,57
9,706.77,44,59
13,301.41,10,18
14,381.96,18,23
6,217.97,20,22
21,63.48,3,5
12,668.25,31,43
8,841.36,43,50
7,441.6,35,42
18,400.31,14,24
15,444.05,24,29
19,212.04,12,16
16,238.28,13,15
17,210.41,7,11
20,155.08,10,13
