Payment type,Payment sub type,Count,Amount,Tips,Grat,Tax amount,Refunds,Tip refunds,Legacy tips,Total,Tips/Grat %
Cash,,94,1485.1,0.0,0.0,113.1,0.0,0.0,0.00,1485.10,0.0
Credit/debit,,229,4222.04,446.84,28.00,321.38,0.0,0.0,446.84,4696.88,12.1
Credit/debit,AMEX,7,144.72,20.86,0.0,11.01,0.0,0.0,20.86,165.58,15.5
Credit/debit,DISCOVER,7,132.72,16.42,0.0,10.1,0.0,0.0,16.42,149.14,13.4
Credit/debit,MASTERCARD,86,1560.57,187.81,5.78,118.81,0.0,0.0,187.81,1754.16,13.4
Credit/debit,VISA,129,2384.03,221.75,22.22,181.46,0.0,0.0,221.75,2628.00,11.0
Gift Card,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Other,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,
Total,,323,5707.14,446.84,28.00,434.48,0.0,0.0,446.84,6181.98,9.0
