Hour of day,Net sales,Total orders,Total guests
14,227.27,12,17
17,236.33,12,46
12,579.35,25,41
19,290.7,12,16
15,207.64,11,17
13,418.6,25,34
9,586.2,37,49
16,169.59,9,10
8,347.59,34,38
10,774.15,43,62
6,73.89,9,9
11,577.46,35,44
18,388.62,18,27
20,128.85,3,11
7,266.42,23,25
