Hour of day,Net sales,Total orders,Total guests
11,551.24,30,42
17,153.44,9,13
10,718.54,36,57
6,106.84,8,10
18,132.96,6,9
7,377.11,25,27
13,334.67,23,28
20,47.7,4,4
15,256.47,12,15
12,505.83,30,37
16,353.84,15,24
9,483.14,33,44
8,427.52,33,39
19,183.61,7,10
14,289.42,13,18
