Hour of day,Net sales,Total orders,Total guests
11,1642.19,54,106
10,1388.3,54,89
13,1042.25,27,65
8,541.09,28,38
14,377.27,14,25
7,40.07,3,3
12,807.88,33,57
9,855.37,37,52
