Hour of day,Net sales,Total orders,Total guests
11,610.66,31,50
6,113.87,5,9
20,181.5,5,11
9,563.58,29,37
7,162.91,12,14
10,648.19,31,41
18,158.27,7,9
16,58.86,3,4
17,46.73,3,4
15,193.98,12,12
14,122.85,8,11
8,331.12,25,31
12,548.86,26,46
19,33.75,2,2
13,467.78,20,35
