Hour of day,Net sales,Total orders,Total guests
14,101.11,7,8
17,185.4,11,11
5,51.6,4,4
12,374.93,25,34
19,34.63,3,3
15,93.24,11,11
13,87.08,10,10
9,334.47,28,32
16,246.49,15,20
8,325.03,41,43
10,250.08,20,21
6,173.36,21,22
18,217.95,12,13
11,293.19,18,23
7,354.43,34,39
