Hour of day,Net sales,Total orders,Total guests
14,377.01,17,27
17,510.89,16,27
8,482.64,38,44
19,1188.97,15,62
15,353.0,18,21
12,709.57,34,50
11,802.34,43,61
6,133.83,13,13
9,647.79,47,64
21,220.3,8,15
20,305.14,12,20
18,490.2,12,25
13,426.6,21,34
16,253.94,11,18
10,870.59,46,71
7,382.64,40,41
