Hour of day,Net sales,Total orders,Total guests
15,141.9,6,9
14,170.41,7,11
9,290.84,25,25
12,434.17,23,32
16,180.57,7,10
7,158.66,17,19
6,24.94,4,4
10,505.53,27,41
11,664.75,33,44
20,30.54,2,2
18,254.54,12,14
8,336.76,25,27
19,278.17,9,15
17,293.19,8,18
13,166.95,11,12
