Hour of day,Net sales,Total orders,Total guests
15,141.56,11,12
14,170.62,8,9
19,109.89,6,8
8,326.1,28,31
7,394.75,40,40
10,350.57,26,28
6,214.76,23,27
13,294.63,19,23
12,533.01,29,35
9,368.08,36,39
16,109.63,9,9
18,154.75,9,10
17,116.11,6,6
11,572.47,31,34
