Hour of day,Net sales,Total orders,Total guests
16,4.78,1,1
7,120.12,9,13
20,75.68,3,3
13,256.33,12,20
18,265.29,9,11
8,173.25,15,17
14,112.82,6,6
11,221.16,15,18
19,203.17,9,16
10,274.91,20,25
12,790.31,31,49
15,149.56,8,9
6,10.85,1,1
17,71.73,2,4
9,275.28,25,31
