Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000029855025481,800000029855025100,1,,CASH,AM,AM,0.00,5.12,Front Box Cash Drawer,9/21/25 7:56 AM,9/21/25 7:56 AM
800000029855081780,800000029855041922,2,,CREDIT,Cin,Cin,0.00,11.27,,9/21/25 8:00 AM,9/21/25 7:58 AM
800000029855118234,800000029855100377,3,,CASH,Cin,Cin,0.00,10.22,Drive Thru Cash Drawer,9/21/25 8:03 AM,9/21/25 8:02 AM
800000029855173760,800000029855172313,5,,CASH,AM,AM,0.00,4.63,Front Box Cash Drawer,9/21/25 8:06 AM,9/21/25 8:06 AM
800000029855198418,800000029855119858,4,,CASH,Cin,Cin,0.00,7.54,Drive Thru Cash Drawer,9/21/25 8:08 AM,9/21/25 8:03 AM
800000029855246567,800000029855171741,6,,CASH,Cin,Cin,0.00,13.23,Drive Thru Cash Drawer,9/21/25 8:10 AM,9/21/25 8:06 AM
800000029855265263,800000029855195616,7,,CREDIT,Cin,Cin,0.00,6.46,,9/21/25 8:11 AM,9/21/25 8:07 AM
800000029855312657,800000029855243611,8,,CREDIT,Cin,Cin,2.00,11.65,,9/21/25 8:14 AM,9/21/25 8:10 AM
800000029855416015,800000029855380592,10,,CREDIT,Cin,Cin,0.00,5.40,,9/21/25 8:20 AM,9/21/25 8:18 AM
800000029855559952,800000029855508309,11,,CREDIT,Cin,Cin,0.00,6.46,,9/21/25 8:28 AM,9/21/25 8:25 AM
800000029855585358,800000029855518325,12,,CREDIT,Cin,Cin,1.00,15.31,,9/21/25 8:29 AM,9/21/25 8:26 AM
800000029855635662,800000029855615755,14,,CREDIT,Cin,Cin,0.00,23.73,,9/21/25 8:32 AM,9/21/25 8:31 AM
800000029855723850,800000029855659125,18,,CASH,Cin,Cin,0.00,15.12,Drive Thru Cash Drawer,9/21/25 8:36 AM,9/21/25 8:33 AM
800000029855773911,800000029855672685,19,,CREDIT,Cin,Cin,0.00,7.29,,9/21/25 8:39 AM,9/21/25 8:34 AM
800000029855801962,800000029855732413,22,,CREDIT,Cin,Cin,2.00,17.48,,9/21/25 8:40 AM,9/21/25 8:37 AM
800000029855893689,800000029855638053,15,,CREDIT,Cin,Cin,0.00,7.34,,9/21/25 8:44 AM,9/21/25 8:32 AM
800000029855918288,800000029855888038,25,,CREDIT,Cin,Cin,5.00,43.48,,9/21/25 8:46 AM,9/21/25 8:44 AM
800000029855994713,800000029855994714,24,,CREDIT,AM,AM,0.00,49.24,,9/21/25 8:49 AM,9/21/25 8:49 AM
800000029856017067,800000029855261902,9,17,CREDIT,Maria ,AM,2.00,35.21,,9/21/25 8:50 AM,9/21/25 8:11 AM
800000029856062625,800000029855938426,26,,CASH,Cin,Cin,0.00,14.69,Drive Thru Cash Drawer,9/21/25 8:52 AM,9/21/25 8:47 AM
800000029856065189,800000029855586646,13,,CREDIT,AM,AM,0.00,33.53,,9/21/25 8:52 AM,9/21/25 8:29 AM
800000029856093358,800000029856024524,30,,CASH,Cin,Cin,0.00,9.26,Drive Thru Cash Drawer,9/21/25 8:53 AM,9/21/25 8:50 AM
800000029856159055,800000029856120157,32,,CREDIT,Cin,Cin,0.00,6.45,,9/21/25 8:56 AM,9/21/25 8:55 AM
800000029856263140,800000029856140668,33,,CASH,Cin,Cin,0.00,19.72,Drive Thru Cash Drawer,9/21/25 9:01 AM,9/21/25 8:56 AM
800000029856281747,800000029856209143,36,,CREDIT,Cin,Cin,0.00,8.63,,9/21/25 9:01 AM,9/21/25 8:59 AM
800000029856364649,800000029856259938,37,,CREDIT,Cin,Cin,0.00,22.06,,9/21/25 9:05 AM,9/21/25 9:01 AM
800000029856383672,800000029856277746,38,,CREDIT,Cin,Cin,0.00,14.06,,9/21/25 9:05 AM,9/21/25 9:01 AM
800000029856418127,800000029855730894,21,9,CASH,Maria ,AM,0.00,23.26,Front Box Cash Drawer,9/21/25 9:07 AM,9/21/25 8:37 AM
800000029856421631,800000029856359402,39,,CREDIT,Cin,Cin,0.00,13.38,,9/21/25 9:07 AM,9/21/25 9:04 AM
800000029856440487,800000029856435330,41,,CREDIT,AM,AM,0.00,12.92,,9/21/25 9:08 AM,9/21/25 9:07 AM
800000029856503660,800000029856456407,42,,CASH,Cin,Cin,0.00,11.66,Drive Thru Cash Drawer,9/21/25 9:10 AM,9/21/25 9:08 AM
800000029856622983,800000029856501309,43,,CREDIT,Cin,Cin,5.00,13.44,,9/21/25 9:14 AM,9/21/25 9:10 AM
800000029856688874,800000029855953059,27,8,CREDIT,Martina,AM,10.00,17.84,,9/21/25 9:17 AM,9/21/25 8:47 AM
800000029856729352,800000029856698430,47,,CASH,Cin,Cin,0.00,15.09,Drive Thru Cash Drawer,9/21/25 9:18 AM,9/21/25 9:17 AM
800000029856838831,800000029856791683,49,,CASH,Cin,Cin,0.00,33.55,Drive Thru Cash Drawer,9/21/25 9:22 AM,9/21/25 9:20 AM
800000029856862017,800000029856834994,51,,CREDIT,Cin,Cin,0.00,33.34,,9/21/25 9:23 AM,9/21/25 9:22 AM
