Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000029523777640,800000029523772124,1,,CREDIT,Daniela,Daniela,0.00,8.40,,9/13/25 6:43 AM,9/13/25 6:42 AM
800000029523870350,800000029523868281,2,,CREDIT,Daniela,Daniela,1.00,3.88,,9/13/25 6:58 AM,9/13/25 6:58 AM
800000029523903733,800000029523792453,3,25,CASH,Rosa,Rosa,0.00,10.78,,9/13/25 7:02 AM,9/13/25 6:46 AM
800000029523905027,800000029523898926,7,,CASH,Daniela,Daniela,0.00,4.96,,9/13/25 7:02 AM,9/13/25 7:01 AM
800000029523966299,800000029523962366,9,,CASH,Daniela,Daniela,0.00,10.14,,9/13/25 7:08 AM,9/13/25 7:08 AM
800000029523988959,800000029523965032,10,,CREDIT,Daniela,Daniela,0.00,9.77,,9/13/25 7:10 AM,9/13/25 7:08 AM
800000029524016070,800000029523812256,5,,CREDIT,Rosa,Daniela,0.00,16.70,,9/13/25 7:12 AM,9/13/25 6:49 AM
800000029524026159,800000029524022214,11,,CREDIT,Daniela,Daniela,2.00,8.18,,9/13/25 7:13 AM,9/13/25 7:13 AM
800000029524064781,800000029523900081,8,11,CASH,Rosa,Rosa,0.00,12.74,,9/13/25 7:17 AM,9/13/25 7:02 AM
800000029524073120,800000029524061062,13,,CREDIT,Daniela,Daniela,0.00,31.48,,9/13/25 7:18 AM,9/13/25 7:16 AM
800000029524110690,800000029524065793,14,,CREDIT,Daniela,Daniela,0.00,10.59,,9/13/25 7:21 AM,9/13/25 7:17 AM
800000029524164571,800000029524152632,17,,CREDIT,Daniela,Daniela,0.00,8.63,,9/13/25 7:25 AM,9/13/25 7:24 AM
800000029524201186,800000029524192510,19,,CREDIT,Daniela,Daniela,0.00,20.64,,9/13/25 7:28 AM,9/13/25 7:27 AM
800000029524286887,800000029524197428,18,,CREDIT,Daniela,Daniela,0.00,10.77,,9/13/25 7:34 AM,9/13/25 7:28 AM
800000029524297648,800000029524264854,20,,CREDIT,Daniela,Daniela,0.00,9.50,,9/13/25 7:35 AM,9/13/25 7:33 AM
800000029524367734,800000029523796022,4,9,CASH,Rosa,Rosa,0.00,24.42,,9/13/25 7:40 AM,9/13/25 6:46 AM
800000029524449179,800000029524424427,25,,CREDIT,Daniela,Daniela,2.00,11.45,,9/13/25 7:46 AM,9/13/25 7:44 AM
800000029524450946,800000029524091569,16,33,CASH,Rosa,Rosa,0.00,13.25,,9/13/25 7:46 AM,9/13/25 7:19 AM
800000029524452986,800000029524366983,24,33,CREDIT,Rosa,Rosa,5.00,18.38,,9/13/25 7:46 AM,9/13/25 7:40 AM
800000029524474918,800000029524438217,26,,CREDIT,Daniela,Daniela,1.00,7.67,,9/13/25 7:47 AM,9/13/25 7:45 AM
800000029524497802,800000029524446090,27,,CREDIT,Daniela,Daniela,0.00,14.77,,9/13/25 7:49 AM,9/13/25 7:46 AM
800000029524518783,800000029524518042,28,,CREDIT,Daniela,Daniela,0.00,7.56,,9/13/25 7:50 AM,9/13/25 7:50 AM
800000029524554736,800000029524524402,29,,CASH,Daniela,Daniela,0.00,5.81,,9/13/25 7:53 AM,9/13/25 7:51 AM
800000029524630559,800000029524062537,12,17,CREDIT,Rosie ,Ivana,20.00,27.76,,9/13/25 7:57 AM,9/13/25 7:17 AM
800000029524663714,800000029524641812,22,,CREDIT,Daniela,Daniela,0.00,6.37,,9/13/25 7:59 AM,9/13/25 7:58 AM
800000029524708610,800000029524670422,30,,CASH,Daniela,Daniela,0.00,10.37,,9/13/25 8:02 AM,9/13/25 8:00 AM
800000029524805205,800000029524794075,32,,CREDIT,Daniela,Daniela,1.00,4.09,,9/13/25 8:07 AM,9/13/25 8:06 AM
800000029524915180,800000029524890695,33,,CASH,Daniela,Daniela,0.00,5.39,,9/13/25 8:12 AM,9/13/25 8:11 AM
800000029525060760,800000029525035418,35,,CREDIT,Daniela,Daniela,1.00,15.53,,9/13/25 8:19 AM,9/13/25 8:17 AM
800000029525196187,800000029525185610,40,,CREDIT,Daniela,Daniela,2.00,14.00,,9/13/25 8:25 AM,9/13/25 8:24 AM
800000029525235283,800000029525230201,42,,CASH,Ivana,Ivana,0.00,49.79,Front Left,9/13/25 8:27 AM,9/13/25 8:26 AM
800000029525274914,800000029525199844,43,,CREDIT,Daniela,Daniela,0.00,15.99,,9/13/25 8:29 AM,9/13/25 8:25 AM
800000029525274449,800000029524856898,34,,CREDIT,Ivana,Ivana,0.00,59.30,,9/13/25 8:29 AM,9/13/25 8:09 AM
800000029525297469,800000029525011554,37,,CREDIT,Giselle,Ivana,0.00,39.92,,9/13/25 8:30 AM,9/13/25 8:16 AM
800000029525304732,800000029525209781,44,,CASH,Daniela,Daniela,0.00,10.48,,9/13/25 8:30 AM,9/13/25 8:26 AM
800000029525328589,800000029525218474,46,,CREDIT,Daniela,Daniela,0.00,8.09,,9/13/25 8:31 AM,9/13/25 8:26 AM
800000029525358575,800000029525288649,47,,CREDIT,Daniela,Daniela,0.00,4.31,,9/13/25 8:32 AM,9/13/25 8:29 AM
800000029525380917,800000029525341541,48,,CASH,Daniela,Daniela,0.00,11.72,,9/13/25 8:33 AM,9/13/25 8:31 AM
800000029525438785,800000029525359623,49,,CREDIT,Daniela,Daniela,0.00,9.70,,9/13/25 8:36 AM,9/13/25 8:32 AM
800000029525467456,800000029524999005,38,,CREDIT,Ivana,Giselle,0.00,12.36,,9/13/25 8:37 AM,9/13/25 8:16 AM
800000029525471520,800000029525369049,50,,CREDIT,Daniela,Daniela,0.00,7.75,,9/13/25 8:37 AM,9/13/25 8:33 AM
800000029525502395,800000029525421921,51,,CREDIT,Daniela,Daniela,0.00,11.77,,9/13/25 8:38 AM,9/13/25 8:35 AM
800000029525513713,800000029525206371,45,24,CREDIT,Silvia,Silvia,1.57,11.33,,9/13/25 8:39 AM,9/13/25 8:25 AM
800000029525522030,800000029525523105,60,,CASH,Ivana,Ivana,0.00,16.63,Front Left,9/13/25 8:39 AM,9/13/25 8:39 AM
800000029525612781,800000029525425832,54,,CREDIT,Daniela,Daniela,1.00,4.64,,9/13/25 8:43 AM,9/13/25 8:35 AM
800000029525618989,800000029524932305,36,32,CREDIT,Esperansa,Esperansa,5.00,29.56,,9/13/25 8:43 AM,9/13/25 8:13 AM
