Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000030127008341,800000030126998060,1,,CREDIT,Daniela,Daniela,0.00,15.12,,9/28/25 8:01 AM,9/28/25 8:00 AM
800000030127068157,800000030127007139,2,,CREDIT,Daniela,Daniela,0.00,24.07,,9/28/25 8:04 AM,9/28/25 8:00 AM
800000030127109396,800000030127063913,3,,CASH,Daniela,Daniela,0.00,14.26,,9/28/25 8:07 AM,9/28/25 8:04 AM
800000030127154534,800000030127146444,4,,CASH,Daniela,Daniela,0.00,19.92,,9/28/25 8:09 AM,9/28/25 8:08 AM
800000030083796039,800000030082548108,368,,CREDIT,Ivana,Mayra,0.00,-9.73,,9/28/25 8:11 AM,9/27/25 12:46 PM
800000030127220614,800000030127150734,5,,CREDIT,Daniela,Daniela,0.00,21.17,,9/28/25 8:12 AM,9/28/25 8:09 AM
800000030127319787,800000030127276447,7,,CREDIT,Daniela,Daniela,0.00,13.99,,9/28/25 8:18 AM,9/28/25 8:15 AM
800000030127418416,800000030127392494,10,,CREDIT,Daniela,Daniela,0.00,11.31,,9/28/25 8:22 AM,9/28/25 8:21 AM
800000030127545668,800000030127453893,11,,CREDIT,Daniela,Daniela,0.00,9.50,,9/28/25 8:29 AM,9/28/25 8:24 AM
800000030127573902,800000030127494331,12,,CREDIT,Daniela,Daniela,0.00,14.36,,9/28/25 8:30 AM,9/28/25 8:26 AM
800000030127596782,800000030127543092,14,,CREDIT,Daniela,Daniela,0.00,58.55,,9/28/25 8:31 AM,9/28/25 8:29 AM
800000030127752427,800000030127590632,16,,CASH,Daniela,Daniela,0.00,18.25,,9/28/25 8:39 AM,9/28/25 8:31 AM
800000030127766691,800000030127606602,17,,CREDIT,Daniela,Daniela,1.00,5.18,,9/28/25 8:39 AM,9/28/25 8:32 AM
800000030127784997,800000030127647366,18,,CREDIT,Daniela,Daniela,0.00,15.76,,9/28/25 8:40 AM,9/28/25 8:34 AM
800000030127859276,800000030127743154,21,,CASH,Daniela,Daniela,0.00,8.84,,9/28/25 8:44 AM,9/28/25 8:38 AM
800000030127872764,800000030127780350,22,,CASH,Daniela,Daniela,0.00,3.88,,9/28/25 8:44 AM,9/28/25 8:40 AM
800000030127880789,800000030127881800,24,,CASH,Daniela,Daniela,0.00,7.75,,9/28/25 8:45 AM,9/28/25 8:45 AM
800000030127926468,800000030127844146,23,,CREDIT,Daniela,Daniela,0.00,8.62,,9/28/25 8:46 AM,9/28/25 8:43 AM
800000030127954606,800000030127892883,25,,CASH,Daniela,Daniela,0.00,6.26,,9/28/25 8:48 AM,9/28/25 8:45 AM
800000030128000153,800000030127664263,20,,CREDIT,Lizeth,Daniela,0.00,18.87,,9/28/25 8:50 AM,9/28/25 8:35 AM
800000030128095715,800000030127987821,33,,CASH,Daniela,Daniela,0.00,7.00,,9/28/25 8:54 AM,9/28/25 8:49 AM
800000030128124466,800000030128083347,34,,CREDIT,Daniela,Daniela,0.00,7.98,,9/28/25 8:55 AM,9/28/25 8:54 AM
