Hour of day,Net sales,Total orders,Total guests
14,87.07,7,7
7,233.6,23,27
10,696.02,38,51
19,406.68,13,19
11,452.16,25,33
13,246.89,13,17
9,535.92,27,39
8,262.43,25,30
17,500.79,14,27
18,521.99,13,24
12,574.38,27,42
6,84.24,7,7
20,103.43,6,8
16,322.98,10,20
15,156.74,7,9
