Hour of day,Net sales,Total orders,Total guests
8,432.11,38,44
12,531.9,28,37
20,234.09,12,17
15,205.94,15,17
16,308.62,12,20
9,621.74,39,50
19,260.05,10,16
18,412.69,17,28
14,269.37,16,19
6,137.74,13,13
13,266.24,16,19
17,250.1,13,19
10,752.66,38,60
11,443.74,28,34
7,356.2,37,40
21,21.36,2,2
