Hour of day,Net sales,Total orders,Total guests
20,286.75,11,16
9,867.1,49,64
16,308.21,17,21
6,219.58,14,22
12,540.12,29,41
15,223.95,12,16
13,706.9,33,50
21,85.87,3,4
14,223.59,14,16
8,675.87,38,56
10,1190.66,53,85
17,273.12,11,22
19,587.67,15,32
18,1093.5,25,58
7,445.84,37,42
11,678.43,35,51
