Hour of day,Net sales,Total orders,Total guests
11,1454.51,60,99
21,31.17,2,2
9,976.96,56,79
10,1312.95,58,98
5,15.35,1,1
7,440.16,30,37
8,553.15,36,45
13,546.14,27,40
16,351.6,12,19
20,318.71,15,18
12,975.5,43,69
18,604.11,16,34
15,295.56,12,21
19,275.44,7,14
6,52.01,5,6
14,663.46,24,44
17,298.44,11,20
