Hour of day,Net sales,Total orders,Total guests
9,229.52,18,22
15,647.31,11,17
11,736.03,29,49
19,129.83,6,8
17,91.78,5,5
20,17.26,1,1
18,278.32,9,12
6,48.66,6,6
16,178.28,5,7
8,223.28,19,23
10,258.43,20,25
13,377.86,15,22
7,116.99,13,14
12,237.62,16,20
14,174.36,8,12
