Total cash payments,Cash adjustments,Cash refunds,Cash before tipouts,Cash gratuity,Credit/non-cash gratuity,Credit/non-cash tips,Tipouts tips withheld,Total cash
2428.00,-249.56,0.0,2178.44,-36.25,-639.73,-1052.14,0.0,450.32
