Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000031110596326,800000031110585698,1,,CREDIT,Candy ,Candy ,0.00,6.47,,10/24/25 6:31 AM,10/24/25 6:30 AM
800000031110659709,800000031110606960,2,,CASH,Candy ,Candy ,0.00,6.47,Drive Box,10/24/25 6:39 AM,10/24/25 6:33 AM
800000031110669213,800000031110648218,3,,CASH,Candy ,Candy ,0.00,2.15,Drive Box,10/24/25 6:40 AM,10/24/25 6:37 AM
800000031110689577,800000031110666468,4,,CREDIT,Candy ,Candy ,2.81,10.19,,10/24/25 6:42 AM,10/24/25 6:39 AM
800000031110727420,800000031110688563,5,,CASH,Candy ,Candy ,0.00,5.94,Drive Box,10/24/25 6:45 AM,10/24/25 6:41 AM
800000031110740763,800000031110693524,6,,CREDIT,Candy ,Candy ,0.00,14.21,,10/24/25 6:47 AM,10/24/25 6:42 AM
800000031110769879,800000031110725901,7,,CREDIT,Candy ,Candy ,2.00,6.57,,10/24/25 6:50 AM,10/24/25 6:45 AM
800000031110782263,800000031110740357,8,,CREDIT,Candy ,Candy ,0.00,7.88,,10/24/25 6:51 AM,10/24/25 6:47 AM
800000031110807732,800000031110749078,9,,CASH,Candy ,Candy ,0.00,8.52,Drive Box,10/24/25 6:53 AM,10/24/25 6:47 AM
800000031110836860,800000031110773375,10,,CREDIT,Candy ,Candy ,0.00,16.83,,10/24/25 6:56 AM,10/24/25 6:50 AM
800000031110855927,800000031110780393,11,,CREDIT,Candy ,Candy ,0.00,14.68,,10/24/25 6:57 AM,10/24/25 6:51 AM
800000031110885281,800000031110794966,12,,CREDIT,Candy ,Candy ,0.00,12.06,,10/24/25 7:00 AM,10/24/25 6:52 AM
800000031110899556,800000031110812449,13,,CREDIT,Candy ,Candy ,0.00,8.41,,10/24/25 7:01 AM,10/24/25 6:54 AM
800000031110925628,800000031110861717,16,,CREDIT,Candy ,Candy ,2.00,8.63,,10/24/25 7:03 AM,10/24/25 6:58 AM
800000031110938841,800000031110890929,17,,CREDIT,Candy ,Candy ,0.00,4.31,,10/24/25 7:04 AM,10/24/25 7:00 AM
800000031110948174,800000031110897103,18,,CASH,Candy ,Candy ,0.00,4.31,Drive Box,10/24/25 7:04 AM,10/24/25 7:01 AM
800000031110963497,800000031110963741,20,,CREDIT,Norma,Norma,4.00,36.92,,10/24/25 7:05 AM,10/24/25 7:05 AM
800000031111075560,800000031110863708,15,,CREDIT,Norma,Norma,0.00,6.27,,10/24/25 7:12 AM,10/24/25 6:58 AM
800000031111080291,800000031111004792,22,,CASH,Candy ,Candy ,0.00,11.87,Drive Box,10/24/25 7:13 AM,10/24/25 7:08 AM
800000031111118087,800000031111117884,29,,CREDIT,Rosie ,Rosie ,0.00,12.27,,10/24/25 7:15 AM,10/24/25 7:15 AM
800000031111176541,800000031111177961,31,,CASH,Norma,Norma,0.00,9.71,,10/24/25 7:19 AM,10/24/25 7:19 AM
800000031111181755,800000031111008740,24,,CASH,Candy ,Candy ,0.00,8.09,Drive Box,10/24/25 7:19 AM,10/24/25 7:08 AM
800000031111198282,800000031111066002,25,,CREDIT,Candy ,Candy ,0.00,12.71,,10/24/25 7:20 AM,10/24/25 7:12 AM
800000031111210867,800000031111074798,27,,CREDIT,Candy ,Candy ,0.00,11.98,,10/24/25 7:21 AM,10/24/25 7:12 AM
800000031111216323,800000031110899077,19,26,CASH,Norma,Norma,0.00,8.20,,10/24/25 7:21 AM,10/24/25 7:01 AM
800000031111265652,800000031111223002,33,,CREDIT,Candy ,Candy ,1.00,2.15,,10/24/25 7:24 AM,10/24/25 7:21 AM
800000031111284407,800000031111227075,34,,CREDIT,Candy ,Candy ,1.00,3.24,,10/24/25 7:25 AM,10/24/25 7:22 AM
800000031111301839,800000031111260543,35,,CREDIT,Candy ,Candy ,0.00,13.27,,10/24/25 7:26 AM,10/24/25 7:24 AM
800000031111342086,800000031111280140,36,,CASH,Candy ,Candy ,0.00,11.44,Drive Box,10/24/25 7:29 AM,10/24/25 7:25 AM
800000031111368492,800000031111316855,38,,CASH,Candy ,Candy ,0.00,9.94,Drive Box,10/24/25 7:30 AM,10/24/25 7:27 AM
800000031111345898,800000031110835877,14,18,CREDIT,Norma,,10.00,41.79,,10/24/25 7:35 AM,10/24/25 6:56 AM
800000031111510908,800000031111499189,39,,CREDIT,Candy ,Candy ,0.00,7.44,,10/24/25 7:38 AM,10/24/25 7:38 AM
800000031111565283,800000031111526815,40,,CREDIT,Candy ,Candy ,5.00,24.10,,10/24/25 7:41 AM,10/24/25 7:39 AM
800000031111610263,800000031111543963,42,,CREDIT,Candy ,Candy ,5.00,9.70,,10/24/25 7:43 AM,10/24/25 7:40 AM
800000031111666698,800000031111561152,43,,CREDIT,Candy ,Candy ,0.00,9.70,,10/24/25 7:47 AM,10/24/25 7:41 AM
