Hour of day,Net sales,Total orders,Total guests
14,212.64,13,16
13,483.26,25,38
10,875.9,55,76
9,761.26,37,65
11,878.26,45,68
17,321.57,14,20
16,340.48,16,25
7,341.75,32,35
18,461.96,18,32
15,238.32,11,17
21,32.75,2,2
12,571.75,32,45
19,642.58,21,34
6,163.57,16,18
8,420.16,39,41
20,134.32,5,8
