Hour of day,Net sales,Total orders,Total guests
5,4.98,1,1
6,199.29,21,21
7,270.37,32,34
8,663.74,49,52
9,477.24,34,42
10,548.87,40,50
11,484.22,29,40
12,423.19,24,30
13,164.7,16,18
14,109.38,9,10
15,95.1,10,10
16,160.06,12,14
17,189.3,9,11
18,194.8,6,11
19,22.51,2,2
20,19.36,1,1
