Hour of day,Net sales,Total orders,Total guests
11,794.82,47,65
17,488.41,13,50
7,259.87,22,26
5,9.96,1,1
8,440.47,32,47
14,411.89,17,25
12,469.7,26,35
19,154.19,9,13
6,207.76,16,16
15,149.86,9,10
16,484.29,12,49
20,70.99,5,5
13,408.72,18,32
18,513.91,10,25
10,621.6,38,52
9,463.48,33,43
