Payment Id,Check Id,Check #,Table,Payment Type,Server,Cashier,Tip,Amount,Cash Drawer,Date,Opened Date
800000030774593631,800000030774588164,1,,CASH,Ivana,Ivana,0.00,10.79,Drive Box,10/15/25 6:30 AM,10/15/25 6:30 AM
800000030774624310,800000030774590692,2,,CASH,Ivana,Ivana,0.00,9.50,Drive Box,10/15/25 6:34 AM,10/15/25 6:30 AM
800000030774632242,800000030774619156,3,,CREDIT,Ivana,Ivana,0.00,9.81,,10/15/25 6:36 AM,10/15/25 6:34 AM
800000030774646807,800000030774621525,6,,CREDIT,Ivana,Ivana,0.00,6.26,,10/15/25 6:37 AM,10/15/25 6:34 AM
800000030774656566,800000030774627971,7,,CREDIT,Ivana,Ivana,2.00,14.25,,10/15/25 6:38 AM,10/15/25 6:35 AM
800000030774668355,800000030774664932,9,,CASH,Ivana,Ivana,0.00,4.31,Drive Box,10/15/25 6:40 AM,10/15/25 6:40 AM
800000030774700803,800000030774681334,8,,CREDIT,Ivana,Ivana,2.00,5.27,,10/15/25 6:44 AM,10/15/25 6:42 AM
800000030774736675,800000030774624548,5,,CREDIT,Norma,Norma,0.00,65.58,,10/15/25 6:48 AM,10/15/25 6:34 AM
800000030774768947,800000030774737533,13,,CREDIT,Ivana,Ivana,0.00,12.07,,10/15/25 6:52 AM,10/15/25 6:48 AM
800000030774787179,800000030774756857,15,,CREDIT,Ivana,Ivana,6.00,10.58,,10/15/25 6:54 AM,10/15/25 6:50 AM
800000030774788409,800000030774683659,11,,CREDIT,Norma,Norma,0.00,26.82,,10/15/25 6:54 AM,10/15/25 6:42 AM
800000030774801959,800000030774761986,16,,CREDIT,Ivana,Ivana,1.00,4.63,,10/15/25 6:56 AM,10/15/25 6:51 AM
800000030774818917,800000030774768107,17,,CREDIT,Ivana,Ivana,0.00,11.54,,10/15/25 6:57 AM,10/15/25 6:52 AM
800000030774835702,800000030774781604,18,,CREDIT,Ivana,Ivana,0.54,6.46,,10/15/25 6:59 AM,10/15/25 6:53 AM
800000030774855438,800000030774815615,19,,CREDIT,Ivana,Ivana,0.00,18.24,,10/15/25 7:01 AM,10/15/25 6:57 AM
800000030774874232,800000030774825468,20,,CREDIT,Ivana,Ivana,0.00,10.35,,10/15/25 7:02 AM,10/15/25 6:58 AM
800000030774959158,800000030774939962,21,,CREDIT,Ivana,Ivana,0.00,14.25,,10/15/25 7:08 AM,10/15/25 7:08 AM
800000030774976545,800000030774953291,22,,CREDIT,Ivana,Ivana,0.00,15.10,,10/15/25 7:10 AM,10/15/25 7:09 AM
800000030775015750,800000030774983113,23,,CREDIT,Ivana,Ivana,1.83,9.92,,10/15/25 7:13 AM,10/15/25 7:11 AM
